student_id,risk_level,title,category,priority,status,detail
ST1347,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1348,Medium Risk,Complete the non-engaged lesson: Software Measurement,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST1348,Medium Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 34/100 with 8 logins recorded.
ST1348,Medium Risk,Work through: Software Measurement,Learning resource,High,Recommended,PDF - 60 min - Advanced - Software Measurement.
ST1348,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1348,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 48 sits below the cohort mid-point.
ST1349,High Risk,Schedule an academic support meeting this week,Academic support,Critical,Alert raised,Module 02 flags high risk (score 0.85) with performance at 26/100.
ST1349,High Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST1349,High Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 33% (7/26 sessions).
ST1349,High Risk,Run timed quiz practice on the weakest topic,Revision support,High,Pending,Quiz average of 47 sits below the cohort mid-point.
ST1349,High Risk,Lift LMS activity to three study sessions per week,Study planning,High,Pending,Engagement index 23/100 with 3 logins recorded.
ST1350,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1350,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST1350,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1350,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST1351,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1351,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 31% (27/30 sessions).
ST1351,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST1351,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1351,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 3 day(s) past the due date.
ST1352,Medium Risk,Complete the non-engaged lesson: UI/UX Design,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1352,Medium Risk,Work through: Lab Session 3 (Git),Learning resource,High,Recommended,URL/Lab - 60 min - Intermediate - UI/UX Design.
ST1352,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1352,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 44 sits below the cohort mid-point.
ST1353,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST1353,Medium Risk,Work through: Lesson 02 - Software Development Models,Learning resource,High,Recommended,PDF - 45 min - Beginner - Software Development Models.
ST1353,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1353,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST1353,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 42 sits below the cohort mid-point.
ST1354,Medium Risk,Complete the non-engaged lesson: Agile & Scrum,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1354,Medium Risk,Work through: Lab Session 02 - VCS Part 02,Learning resource,High,Recommended,PDF - 60 min - Beginner - Agile & Scrum.
ST1354,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1354,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 5 day(s) past the due date.
ST1355,Low Risk,Complete the non-engaged lesson: General,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1355,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 2 day(s) past the due date.
ST1355,Low Risk,Work through: Pre-reading Material,Learning resource,Medium,Recommended,PDF - 30 min - Foundational - General.
ST1355,Low Risk,Join the module discussion forum for peer support,Study planning,Low,Suggested,Almost no forum or chat interaction logged.
ST1355,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST1356,Low Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST1356,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST1356,Low Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 47 sits below the cohort mid-point.
ST1356,Low Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,Medium,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST1357,Medium Risk,Complete the non-engaged lesson: Software Testing,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1357,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 56% (26/27 sessions).
ST1357,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
ST1357,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1357,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 1 day(s) past the due date.
ST1358,Low Risk,Complete the non-engaged lesson: Requirements Engineering,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1358,Low Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 39 sits below the cohort mid-point.
ST1358,Low Risk,Work through: Lesson 04 - Requirements Engineering,Learning resource,Medium,Recommended,PDF - 45 min - Intermediate - Requirements Engineering.
ST1358,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST1359,Low Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 46% (26/26 sessions).
ST1359,Low Risk,Complete the non-engaged lesson: Agile & Scrum,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1359,Low Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 49 sits below the cohort mid-point.
ST1359,Low Risk,Work through: Lesson 03 - Agile Scrum,Learning resource,Medium,Recommended,PDF - 45 min - Intermediate - Agile & Scrum.
ST1359,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST1360,Medium Risk,Complete the non-engaged lesson: Managing Software Projects,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log. 2 lessons flagged in total.
ST1360,Medium Risk,Work through: Maven Lab - 2,Learning resource,High,Recommended,URL/Lab - 45 min - Intermediate - Managing Software Projects.
ST1360,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1360,Medium Risk,Join the module discussion forum for peer support,Study planning,Low,Suggested,Almost no forum or chat interaction logged.
ST1361,Medium Risk,Complete the non-engaged lesson: Software Development Models,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1361,Medium Risk,Work through: Lesson 02 - Software Development Models,Learning resource,High,Recommended,PDF - 45 min - Beginner - Software Development Models.
ST1361,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1361,Medium Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 34 sits below the cohort mid-point.
ST1362,Low Risk,Complete the non-engaged lesson: General,Study planning,Medium,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1362,Low Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 4 day(s) past the due date.
ST1362,Low Risk,Run timed quiz practice on the weakest topic,Revision support,Medium,Pending,Quiz average of 55 sits below the cohort mid-point.
ST1362,Low Risk,Work through: Pre-reading Material,Learning resource,Medium,Recommended,PDF - 30 min - Foundational - General.
ST1362,Low Risk,Extend with advanced material to consolidate mastery,Learning resource,Low,Suggested,Low risk with strong ability - enrichment path unlocked.
ST1363,Medium Risk,Complete the non-engaged lesson: Software Engineering Methods,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1363,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 45% (16/26 sessions).
ST1363,Medium Risk,Work through: Lesson 01 - Software Engineering Methods,Learning resource,High,Recommended,PDF - 45 min - Foundational - Software Engineering Methods.
ST1363,Medium Risk,Progress check-in with the module tutor,Academic support,Medium,Suggested,Medium risk band - confirm the recovery plan is on track.
ST1363,Medium Risk,Rebuild the assignment timeline with weekly milestones,Time management,Medium,Suggested,Last submission was 3 day(s) past the due date.
ST1364,Medium Risk,Complete the non-engaged lesson: Software Testing,Study planning,High,Pending,Lesson has no recorded engagement in the LMS activity log.
ST1364,Medium Risk,Catch up on missed lectures using the recordings,Revision support,High,Pending,Attendance at 54% (13/30 sessions).
ST1364,Medium Risk,Work through: Software Testing,Learning resource,High,Recommended,PDF - 45 min - Intermediate - Software Testing.
